"ocr_urls_link","ocr_urls_date_date","ocr_urls_date_user","ocr_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=108","Jun 19, 2020 1:07 PM","geckob","thehunters: What a joke. Open the document and verify, it is OCR."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=108","Jun 19, 2020 1:10 PM","geckob","Tun Putera Matin Ahmad Shah Bin Munir is Agong related and also one of the top shareholders of LSSB - the company that got the JV. Huatttt"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=108","Jun 19, 2020 1:11 PM","gelong","Prepare to dump akikiki"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=108","Jun 19, 2020 1:17 PM","bojed","Lol I'm crying now because I didn't buy when wd was trading at 0.075 on 1 June. The discount was quite a lot too.
Well you win some you lose some you miss some. That's life."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=108","Jun 19, 2020 1:21 PM","happywin","still can buy not too late, now is just up by 11% xD"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=108","Jun 19, 2020 1:23 PM","investorgogogo","will go at least to 60 sen"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=108","Jun 19, 2020 1:30 PM","JackTan1217","ECRL contract...for a small developer, with market cap of 160mn...assume contract 500mn also at least 3 times of current share price
i think still not too late"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 1:30 PM","maoma2","now to hot too buy. might trap at penthouse. i buy some when its cold"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 1:30 PM","JackTan1217","WD is still trading at small small negative premium...still can buy"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 1:31 PM","123eztrade","OMG !! It's the ECRL proj. .heard the Pahang state portion is the largest .. the contract sum must be v big..
2017 high 70 sen will break la.... !!!!"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 1:35 PM","happywin","now still can buy haven become the top 10 yet, the horse just started to run"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 1:35 PM","happywin","no worries"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 1:40 PM","thehunters","If you have time, this is the masterplan of OCR and ECAR - the 1bn proj
https://bio-protocol.org/e2850"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 1:41 PM","maoma2","Landasan Surimas Sdn. Bhd. (“LSSB”), a 40% owned by Kirana Masyhur Sdn. Bhd., which in term is the 40% owned associated by OCR. Is this 40% of 40% project? How is the profit distributed?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 1:43 PM","handsome5555g","ocr-wd is trading at -ve premium. Gonna whack all outstanding available"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 1:45 PM","Primeinvestor","This contract apparently is more than RM2.5b, OCR 40%, profit every year RM40mil"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 1:50 PM","maoma2","thehunters If you have time, this is the masterplan of OCR and ECAR - the 1bn proj
https://bio-protocol.org/e2850 ??????????????????????????????????????????????????????????????\"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:03 PM","SpicyMcDeluxe","Congrats all"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:14 PM","gelong","Buang time"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:15 PM","gelong","Sapa mau, Gua mau kasi"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:20 PM","dingdonghuat","gelong Sapa mau, Gua mau kasi
u kasi buang, i kasi semua makan...come come come"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:23 PM","kuaTAKtahu","wow .wow .wow ."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:24 PM","kuaTAKtahu","The Board of Directors of OCR Group Berhad (“OCR” or the “Company”) wishes to announce that Landasan Surimas Sdn. Bhd. (“LSSB”), a 40% owned by Kirana Masyhur Sdn. Bhd., which in term is the 40% owned associated by OCR had on 18 June 2020, entered into a Joint Venture and Shareholders’ Agreement (“JVSA”) with Perbadanan Kemajuan Negeri Pahang (“PKNP”).
Under the JVSA, both parties will be shareholders of a joint venture company known as Taraf Raya Sdn. Bhd. (“TRSB”) which has been established to provide the mechanical and civil work relating to East Coast Rail Link Project (“Project”) subject to the final contract to be entered into between TRSB, Malaysia Rail Link Sdn Bhd and China Communications Construction (ECRL) Sdn Bhd..
Please refer to the attached file for details of the announcement.
This announcement is dated 19 June 2020."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:24 PM","bojed","Wahhhh crazy JV.
0.6 next month."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:32 PM","Twowah123","Perfect example buy on rumours sell on news...kihkihkih"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:32 PM","smallrainbow","fuhh power.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:38 PM","investorgogogo","this is hilarious."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:38 PM","StarLightMe","run lo"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:39 PM","noraman72","why price drop so much?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:39 PM","bojed","Hahaha crazy up crazy drop"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:39 PM","bojed","But look set to make a come back"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:39 PM","stevenckheng","OCR Group Bhd is a manufacturer and exporter of condoms and baby care accessories in Malaysia. The company sells baby products under the brand name “Japlo” and condoms under the brand name “Romantic” and “Playsafe”. ??
how come ?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:40 PM","gelong","Gua sulah cakap, lagi mau eksyen, akukikikuku"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:40 PM","stevenckheng","Operator trapping warrant to convert ?>"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:40 PM","Jasonlcs","What’s the story? Why strong sell?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:40 PM","gelong","Buy bye"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:41 PM","stevenckheng","ngam ngam back to 0.425. operator good job"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:42 PM","dingdonghuat","normal...ppl too excited...who just sold....i m sorry for all of u"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:42 PM","geckob","Some take profit, some riding it up. Normal trend. Will go up"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:42 PM","dingdonghuat","the day still long. 4pm u should know"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:42 PM","gelong","Huathuat 7 kupang , lain Bulan la"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:43 PM","mf",""
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:44 PM","dingdonghuat","lai lai, keep it coming...come come..hahahah"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:44 PM","Jayjay123","Cuci dulu, then 2nd round pump"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:45 PM","dingdonghuat","Jayjay123 Cuci dulu, then 2nd round pump
For once, agree with u..haha"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:46 PM","JackTan1217","ok, seems like need to run first...bye"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:46 PM","stevenckheng","omg second round cuci"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:49 PM","happywin","is time to buy buy buy"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:49 PM","Tango123","Profit taking is happening as some investors want to cash out but once the sellings are absorbed, the stock will shoot up. The follow up buying will push the price up to higher levels"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:51 PM","stevenckheng","what happen to the OCR Pano project ?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:51 PM","pretty_life","Limit down huat ar"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:51 PM","happywin","agree with u"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:52 PM","happywin","limit up"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:52 PM","gelong","Ezymaney"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:54 PM","OCRinsider","YOU HAVE BEEN WARNED EARLIER"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:55 PM","pretty_life","Lai lai lai... let sapu... since hey just announced joint venture... let it huat.. push to sky"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=109","Jun 19, 2020 2:57 PM","geckob","Please be informed that the following stocks will be forbidden from DBT until 3.30 p.m. , as per Bursa Trading Rule 10.10(3) due to material announcement:
No. Stock Code Stock Name
1 0127 JHM
2 7218 TOCEAN
3 0198 GDB
4 5148 UEMS
5 514872 UEMS-C72
6 514873 UEMS-C73
7 514874 UEMS-C74
8 7071PA OCR-PA
9 7071WD OCR-WD
10 7071WC OCR-WC
11 7071 OCR
The stocks will only be authorized for DBT at 3.30 p.m.
Dealers and remisiers are reminded that the reference price for DBT upon authorization shall be:
1. VWAP from 2.30 p.m. to 3.30 p.m.(traded stocks)
2. Reference price (un-traded stocks)
There is no impact to the normal market trading. Please be guided accordingly."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 2:57 PM","geckob","Collect now before big sharks reenter"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 2:57 PM","WaaTakTahu","oh yeah"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 2:58 PM","WaaTakTahu","wow wow wow KuaTakTahu share already become my share. WaaTakTahu"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 2:58 PM","hihi_ong","for sure can go up lah such a huge project, buy buy buy"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:00 PM","mni75","Hahahaha..announcement JV utk cari projek ecrl...hahahah"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:02 PM","pretty_life","Can hit 0.5 today? I tot 0.6 today"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:04 PM","happywin","no problem now is just 3 pm"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:04 PM","stevenckheng","what does it mean? geckob"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:05 PM","Hairul Hafizy","give chance for other to enter before fly...?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:06 PM","pretty_life","Buying volume less than selling volume... wait for another 20minute... show time..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:06 PM","thehunters","apologies if i unintentionally caused downtrend in OCR and uptrend in OCK... my eyesight not perfect i need a pair of new glasses"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:07 PM","hihi_ong","is time to fly"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:07 PM","doglover","price wont move up already.. already up how many before announcement..。。。 now adjust back only.. wake up and dont cheat newbie"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:08 PM","DanielT","@geckob, what does that mean?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:08 PM","pretty_life","Then sell down lor... let it drop to hell"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:08 PM","stevenckheng","waht is DBT at 3.30 p.m? why need to do so"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:11 PM","geckob","Direct Business Transaction. If want to buy, open market only."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:11 PM","stevenckheng","i means 3.30pm the market will close for this counter isit ?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:12 PM","gelong","Kikikakakuku"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:12 PM","hihi_ong","i tot is until 3.30pm?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:13 PM","geckob","No. Normal transaction via open market is available as normal"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:14 PM","steven rt","The announcement is good, a OCR subsidiary for ECRL job & OCR appointed to oversea property construction work in Pahang! The news is good & that should move OCR up!"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:15 PM","hihi_ong","yea prepare to fly up now"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:16 PM","steven rt","geckob, you say no trading from 2.30 to 3.30 p.m but I see trading going on, look at the volume. How come?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:16 PM","maoma2","up on rumours down on announcement. happen to most of the stocks"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:17 PM","geckob","No DBT. Trading available as normal"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:17 PM","geckob","There is no impact to the normal market trading. Please be guided accordingly."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:19 PM","happywin","sure up in the long run since the company is earning profit"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:20 PM","Playmaker","Insider happily disposing"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:20 PM","doglover","yeah in 2 years"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:23 PM","Q","Very good news"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:24 PM","gelong","Cheers friends, stock play like that la, u learn something along the way"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:24 PM","hihi_ong","so 4pm fly up? gan jiong"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:25 PM","Playmaker","Insider dispose liao stil can fly meh? Let’s see"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:26 PM","arenaz09","bullshit, after got a good news, price dropped. huh"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:27 PM","putraz88","fly soon!"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:32 PM","stevenckheng","QR report very bad ?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:51 PM","OCRinsider",">> maoma2 now to hot too buy. might trap at penthouse. i buy some when its cold
Many are stuck at penthouse now. Have a good party. Insiders are smirking at those who bought into this smoke."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:54 PM","Lich","krik krik krik..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:54 PM","Notconfused","Cruelty..... from good profit to losses now - I’m defeated by greed :-("
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:58 PM","smallrainbow","don't worry, the news is starting to spread..
https://www.klsescreener.com/v2/news/view/691237/ocr-sub-subsidiary-en..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 3:59 PM","doglover","it's already well spread... stop dreaming"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 4:08 PM","Playmaker","No miracle as usual"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 4:09 PM","Playmaker","Insider just dispose, how can price go up?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 4:15 PM","steven rt","you are right, buy on rumors & sell on news!"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=110","Jun 19, 2020 4:17 PM","maoma2","This is normal. The price will go up before the announcement and on rumours. It will be back up slowly again. I will invest some when the price is reasonable good. The market during Covid time is very unpredictable. Be careful if you are btst or fast trader."
