"bornoil_urls_link","bornoil_urls_date_date","bornoil_urls_date_user","bornoil_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 28, 2020 10:12 PM","FarmbesFlyer","Coming..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 28, 2020 10:21 PM","firewall9301","QR or annual reports doggy...for example what happened to the Gold Stock, ( mined previously) if any. The monthly gold production reporting just stopped suddenly. No clear updates on the Gold explorations at Bkt Inbam since 2015? In short, what happened to the Gold mining??"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 28, 2020 10:24 PM","BlackWhite","No gold lah"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 28, 2020 10:25 PM","Cryptotrader","The gold market is “very strong and could hit $3,500 in two years,” according to Barry Dawes of Martin Place Securities.
Garth Bregman of BNP Paribas Wealth Management said he doesn’t see “any catalyst” for gold to stop its rise in the short term, though there could be some consolidation around $2,000.
Long-term low interest rates and a tight gold market are factors that could continue to drive the rally in the precious metal."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 28, 2020 10:34 PM","maxlyn36","Newbie here. Any potential fly high?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 28, 2020 10:37 PM","Rodrod","No gold can Korek stone to sell also got at least some profit to pay dividend to us"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 28, 2020 10:58 PM","firewall9301","Newbie...U wanna join the Harakiri suicide team!. Most Welcome!"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 28, 2020 11:00 PM","firewall9301","Profit leftover?? Habuk pun tak ada!!"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 29, 2020 7:33 AM","BlackWhite","Most important is bornoil really digging gold or just Koptiam talk , if true got goLD sure rockey up"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 29, 2020 7:34 AM","BlackWhite","May newbie can consult bomoh on this n advise us here"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 29, 2020 8:30 AM","firewall9301","Digging ears of LCK. for marble n limestones! Wakakaka"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 29, 2020 8:36 AM","greedy44444","Didn't buy any bornoil but everyday talk 3 talk 4 here... part of huge profit already in the bank. CHEERS !"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 29, 2020 9:54 AM","DRwarrant","warrant Buffett >> BE GREEEEEEEEEEEEEDY when others are SHIVERINGGG !"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 29, 2020 10:07 AM","duragonn","Turun ke 0.005 terus"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 29, 2020 10:49 AM","firewall9301","Talk coc k n behave like cock kepala."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 29, 2020 10:51 AM","firewall9301","Joseph bought at 1-2 sen only!! Newbies want to donate money??"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 29, 2020 10:53 AM","firewall9301","Huge profit from thin air or selling stones. Clarify la..dont blow shi t water here."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 29, 2020 10:54 AM","firewall9301","Two days high vol. Settlement today!"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 29, 2020 3:40 PM","Valgrovest","Correction after two days of uptrend/high volume is healthy. Tomorrow can scale higher, hopefully."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 29, 2020 4:40 PM","singkalin","Hopefully not burnout"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 29, 2020 8:12 PM","Cojack31","At least can stand 4.5 cts. Hope tommorow above 5 cts"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 29, 2020 8:58 PM","UncleFollower","Aiyohhhhh have some standards can guys...
maimunah why post 27 Mar 19 followed by 17,850,000 shares, that's for 18 Mar 20. 27 Mar 19 Joseph acquired 119,639,185 shares https://www.bursamalaysia.com/market_information/announcements/company...
firewall whole of Feb-Mar 19 Bornoil trading at 0.04 - 0.045 how Joseph buy at 1-2 sen
I know someone who bought at 0.010 though. That's me hahahaha
For those of you who know who is Joseph, the game has just begun..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 29, 2020 9:28 PM","sharewiz118","only buy 2 lot also want to panic sell meh"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 29, 2020 9:56 PM","Cojack31","Fly2.. waiting ogos can merdeka 30cts"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 29, 2020 10:44 PM","Cojack31","If tommorow drop below 4.5 cts. So bad sign lorr"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 29, 2020 11:39 PM","firewall9301","Uncle are we on the same page? we are talking xact done on 18Mar 2020. ? ?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 30, 2020 8:14 AM","651158","gold is up why this bornoil does no up"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 30, 2020 9:20 AM","lalalam","today got volume, will it fly?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 30, 2020 10:10 AM","firewall9301","Pan jet liow."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 30, 2020 10:10 AM","651158","got volume no use"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 30, 2020 2:44 PM","firewall9301","Left to Right AND Right to Left Hands. No big deal to make up the Volumes."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 30, 2020 2:46 PM","firewall9301","Warrant C matures on Nov 2025. Ex price is 7 sen. Who dares?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 30, 2020 2:50 PM","maimunah","27 Mar 2019
BORNOIL
JOSEPH LEE YOK MIN
Appointment Executive Director"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 30, 2020 2:51 PM","maimunah","JOSEPH LEE YOK MIN Acquired Bornoil 17,850,000"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 30, 2020 3:12 PM","Valgrovest","Why post old news? Why not say something what you think about the company's future prospect?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 30, 2020 3:18 PM","Valgrovest","See today announcement - private placement of 329mil shares at 3.2 sen completed. This means the company has just received cash proceeds of RM10.528m, more than sufficient for them to commission the new limestone plant. The ESOS was completed earlier and they would have received some cash proceeds too. I personally think the share prices will move up from now onwards. Correct me if I am wrong."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 30, 2020 4:12 PM","Jeffreyteck","Interesting. Current political environment may able to push up for political funds? May be is fun instead. So many good and loyal leaders can't wait to serve rakyat. We are truly blessed. TP 0.20 by 2050."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 30, 2020 5:23 PM","Cojack31","At least price stil 4.5 cts. Hope monday will fly to 6 cts."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 30, 2020 5:40 PM","Valgrovest","Good to see it closed steady, including warrant C and Warrant D. I believe next week should be good for this counter."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 30, 2020 6:23 PM","kakaman","Firewall9301: I fully agreed with most of your views & understand your anger / frustrations BUT there are two points must be considered.
a. someone already has a hand on the private placement shares which could be amounting to 700+ million as well as ESOS (even at 15% for first year from 700+million is approx 110 million shares (-27m just exercised = approx 95 million ) If you are in the opinion, the Company is not serious to go for mining for good, even for a speculative share play, for the whoever to distribute 800 million shares you need to have a good story line plus a good, fierce run for its share price(s). Your advice is definitely good when it approaches upper price limit but not at this lower end of the price scale; in fact - you should even consider accumulate some mother shares to hit them at high so while you unleash your anger, you make sure they also pay you handsomely while you slap at their faces. hehe..
b. ASSUMING B.OIL uses the glittering previous metal as bridging (I have some basis for this guess, they recently announced acquisition of a newco (but ... seemingly like a waste H20 project management company?), but real run for gold shall begin end of this or most likely, NEXT YEAR. Source of the problems is heavily inflated USD issued during the pandemic, here are some other opinions:
https://www.bloomberg.com/news/articles/2020-07-25/the-message-behind-...
My personal estimation is between USD2800~3180-00; so it almost coincides with Bank of America earlier prediction of USD3000-00
https://www.bloomberg.com/news/articles/2020-04-21/bofa-raises-gold-ta...
OR a new updated at CNBC last week:-
https://www.cnbc.com/2020/07/28/gold-prices-could-hit-3500-in-two-year...
CIAO. Please don't reply, Thanks."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 30, 2020 8:14 PM","firewall9301","Tks Kakaman, yr styles and mannerisms of writing appear familiar with an old contributor to this BornOil column many years ago. As usual, He Highlighted all the growth catalysts of BornOil and of course they did not turn out well which led to the deterioration of the share prices of BornOil. Notwithstanding all these, many minority Bornoil shareholders hopes Bornoil would turn around for the betterment for everyone especially those got their live savings invested in Bornoil for many years without any headwins. Selamat Hari Haji."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Jul 31, 2020 12:38 AM","Jusloh","Wondering the private placsment price is at 3.16 cents and not 3.7 cents? Any idea?
From previous announcement.
*On behalf of the Board, UOB Kay Hian wishes to announce that the Board had on 28 July 2020 resolved to fix the issue price for the Private Placement at RM0.0373 per Placement Share*"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Aug 1, 2020 6:25 PM","aarontan1987","kakaman u dont sohai can???? let me ask u this question. can u answer me truthfully how much THIS COMPANY OWN RESERVE IN GOLD ACTUALLY NOW??? i know what i buy before one and this sohai company make a lot of lan pa pa lan decision before thats why kena game hahahahahaha luckily that time i out dy or else u guys see sure kena trap here hahahahaha their gold reserve if u guys dont know how much still want to trade??? really kam gong want to go die hahahahaha let gor gor teach u something har
read their annual report here
>>> On a positive note, the division’s exploration team had yielded
encouraging results on the gold exploration conducted at Bukit
Ibam, Pahang with inferred reserves of 1.8 metric tonnes of gold.
Initial findings covering an area of about 1.98 hectares out of a
total of 187 hectares in the tenement showed that the indicated
gold grade is about 1.08 grams of gold per metric ton with a
total probable gold reserves of about 550 kilograms.
write so MUCH BS and never say they hold how much in pocket. really lan pa pa lan number 1 hahahahaha. inferred reserve is that gold place punya geology measurement and that gold grade not indicating their OWN reserve. diao they really like to putar belit the statement to fk kaw u guys hahahahahaha"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Aug 1, 2020 6:25 PM","aarontan1987","this is why lo so many kena trap since 2015 hahahahaha that time i luckily out jor see volume run low terus cash out hahahahaha"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=421","Aug 1, 2020 6:28 PM","aarontan1987",">>> Total production of gold for the current financial period ended 30 June 2018 was 40.53kg as compared to 40.47kg in the preceding year. The proportionate decline in production this year was attributed to delay in commencing the heap leach operations at Bukit Ibam due to metallurgy studies. Mine mitigation and rectification works carried out at Merapoh Mine also affected the mining operations.
ini 2018 punya statement. see how clear???? hahahahaha that 2019 report kasi bullshit u nia la hahahahahaha. i nothing to do come help some of u guys got reading comprehension one wake up call hahahahaha
oi 40.53kg equal how much??? 10 million+ range nia enough survive ka??? hahahahahahahaha diao this borneo oil really MLM kaki number 1 hahahahahaha"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=422","Aug 1, 2020 7:28 PM","aarontan1987","firewall9301 i oso thinking maybe that kakaman is running for the born oil company one hahahahaha. talk all no basis punya can only redirect link to u give u holland hahahaha some people dont know how to research or do fact check punya sure kena cucuk belakang by his diversion tactic jor hahahahaha knn run volume in front at belakang unload sell position. really cb this guy hahahahaha"
