"dps_urls_link","dps_urls_date_date","dps_urls_date_user","dps_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 22, 2019 1:34 PM","Hein","Wait for next week good qr. Price now is too low."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 22, 2019 3:00 PM","kk7198","Hein,buy some more?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 22, 2019 3:03 PM","kk7198","investdps, it's ok for negative comment. You reckon 0.20 sen is coming? It's possible if Peter wants to goreng with good QR."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 22, 2019 3:36 PM","kk7198","investdps, you won't know what's transpired in the chambers.You are allowed in the courtroom n not chambers during CM so you can't do much.Maybe next CM, I try to attend."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 22, 2019 3:53 PM","ceres22","since peter and gang holding more than 50%, its wise for them to privatized to maximize the returns esp with the impending claims coming in....delaying the CM to end of this year indeed very fishy, i jst hope that are not buying time to privatise this counter.....else after privatized, they could enjoy the whole chuck of claims by their themselves, so end up the investors being the real idiot"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 22, 2019 4:25 PM","ceres22","JJ, do you think 6-8 million net profit in the upcoming qtr enough to move the price above 10 cents?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 22, 2019 4:37 PM","kk7198","investdps, I am just a small fry n come here to blow water.JJ n f1888 are bigfooters."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 22, 2019 4:46 PM","kk7198","ceres22, if 6 to 8 mil definitely can go above 0.10 sen."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 22, 2019 5:09 PM","ceres22","Kk7198, fingers crossed !
investdps, if u look at the annual report based on holdings, u will know what am talking bout and in the corporate world, we commoners will nvr know what happening behind the scene....of course i want DPS to be good after invested so much $$ n time until my name appear in the report and seriously am not proud of that ......but what am trying to picture jst the worst scenario...."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 22, 2019 8:24 PM","Hein","Kk, I wish to buy more. But pocket empty liao. Ceres, profit got 6-8millions?! Price is 0.30."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 22, 2019 9:38 PM","kk7198","Hein, still have time to buy,so far cannot see any movement."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 22, 2019 10:09 PM","persie","Wahhh.. If you talk a real thing it's good. Hopefully you talk a real thing."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 23, 2019 2:41 AM","BILLC","The same old few sinkalan keep repeating the same old story ,,,,they have been doing the same old things for more than a year already,,,,,,"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 23, 2019 6:34 AM","fl888","Looks like only the Fire Insurance money can ignite DPS higher...."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 23, 2019 10:08 AM","ceres22","investdps, cannot afford to buy more.....i can only pray and wait....if this stock jialat, my savings all down to drain...no eye see...."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 23, 2019 10:41 AM","fl888","Why is Peter so heartless , non-caring and greedy , not caring about the minority shareholders who have held, suffered,lost money but loyal to DPS as a listed company...only the Rightful Karma will befall Peter sooner or later.."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 23, 2019 11:28 AM","ceres22","fl888, this is the problem with family run company, no transparency.... i wouldn't have touch this counter few yrs ago if not for the claims.
investdps - yes am aware of their financial stability, else i would have cut loss long time ago....basically its depend whether they want to go next level or happily staying at where there are enjoying big fat pay leaving ppl like us to throw our stocks for them to grab....."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 23, 2019 2:15 PM","kk7198","ceres22, agreed with you...all depends on Peter whether he wants to maintain at which level.Not all family run company is like that....hartalega always rewards minority shareholders with bonus issue n staff with esso at very low price.Wish you good luck next week."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 23, 2019 2:32 PM","ceres22","KK7198, agreed with u not all, but DPS really one of the kind.......last qtr make 1.5 mil ++, this qtr hopefully double up la if not more, since housing revenue trickling in....."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 23, 2019 2:37 PM","kk7198","This qtr should have contribution from property sector.If Peter is generous n declares a 0.02 sen dividend, you will get close to 40k....at least you get back something after invested so more years."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 23, 2019 3:39 PM","ceres22","so technically, 4-5 million is sap2 sui based on paper la....."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 23, 2019 5:25 PM","fl888","Like Ceres22, if not for the Fire Insurance Claim I would not have bought DPS,,,,"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 23, 2019 7:36 PM","persie","QR will be released next week. From the above conversation, looks like something good is coming. I hope so. If not, I have decided to release my shares and will not come here again."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 24, 2019 7:44 AM","Teh Diven","Sacrifice the small investor for their own benefit"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 24, 2019 11:39 AM","ceres22","investdps, nope still working hard to achieve financial freedom and dps one of the avenue, lol
Invested late 2015 and my average is ard 10 cent after did some dollar cost averaging over the period....well good thing always have to wait, i hope dps is nearing to that...."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 24, 2019 7:03 PM","persie","Trump is another factor that obstacle other than msig itself does not want to pay money to dps. Fire insurance claim ia main factor for me to get involved in dps."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 25, 2019 11:15 AM","Teh Diven","If the share is good no matter what happen sure will grow. Before trade happen when the marker all flying what happen to this counter? Zzzzz when qr start making money so what happen? Drop drop drop n terus zzzzzz"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 26, 2019 5:22 PM","Hein","世纪抗跌股，也是世纪不涨股。"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 26, 2019 8:19 PM","IronShirt","Lay Hong's Quarter Revenue is 202mil but profit only 4.335mil. I thought selling Eggs is easy job.
However profit is so little. Dps say Qr Revenue 20mil...profit??"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 26, 2019 10:45 PM","persie","Are you sure investdps ???"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 26, 2019 10:46 PM","persie","More than 2 mil is considered good but I'm doubt if qr is negative."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 27, 2019 6:06 AM","fl888","Peter may nullify good qtr result and receipt of fire insurance money by massive impairment exercise to cheat again ..??"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=328","Aug 27, 2019 7:34 PM","Teh Diven","Cheat sudah biasa lah....conman"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 27, 2019 9:08 PM","kk7198","Ya lor...that's the problem when Peter has strong grip in this counter.He is untouchable here."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 28, 2019 2:20 AM","Moneykj1","Fl888 buat wayang kulit show ke.."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 28, 2019 2:20 PM","ceres22","it will be an interesting qtrly report in 2 days time"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 28, 2019 8:41 PM","ceres22","believe results will be out after 5pm friday, if good profit, lets pray for limit up on tue"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 28, 2019 9:33 PM","Teh Diven","Limit up?sure or not"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 28, 2019 10:09 PM","persie","Investdps.. Looks like you are very confident. How about if your prediction is wrong? I hope the benefit not less than 2 mil."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 28, 2019 10:44 PM","Teh Diven","Up to peter(the only one)"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 28, 2019 11:21 PM","fl888","Do not be surprised if Peter do not turn up for the AGM on 6-9-19 when bad qtr or no updates on Fire Insurance Claim is announced tomorrow"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 29, 2019 4:11 PM","IronShirt","Always have agm before Quarter results( bad results) Why embarrassed yourself?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 29, 2019 5:49 PM","winfai","will b loss again.... stock price tell all..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 29, 2019 5:56 PM","Hein","Loss"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 29, 2019 6:09 PM","kk7198","As usual....Peter bin Zakaria.u know what Zakaria is in hokkien."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 29, 2019 6:21 PM","Diven Teh","bull shit counter and management"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 29, 2019 6:30 PM","fl888","Go to AGM on 69 date and ask why or where is Fire Insurance money...."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 29, 2019 6:35 PM","Teh Diven","Still need to wait until 5/9/2019?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 29, 2019 7:34 PM","Teh Diven","How to goreng if the share already control by Peter? Still wan to wait?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 29, 2019 11:26 PM","persie","Still have to wait till abang jamil mampos..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 30, 2019 6:32 AM","fl888","Expecting another fire incident by Peter before qtr result or AGM to explode DPS..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 30, 2019 6:33 AM","fl888","Expecting another fire incident by Peter before qtr result or AGM to explode DPS..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 30, 2019 6:52 AM","persie","QR is out already. AGM ? All resolutions pass with 100% vote in favour and directors got pay laughing to go home."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 30, 2019 7:16 AM","Teh Diven","Worst performance of the year"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 30, 2019 8:39 AM","kk7198","Why the revenue is so low? Peter is sleeping on the job.Hein, your factory turnover is more than 5 mil monthly.Shame on you, Peter with so many business....furniture manufacturing,property development, roofing truss n insurance claims"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 30, 2019 10:03 AM","ceres22","This family def hiding something, and hope minority make a scene during AGM questioning them, all in all, this counter really no hope, i can only pray miracle looking at how they managed to company...."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=329","Aug 30, 2019 10:04 AM","fl888","Rotten eggs available for AGM if anybody interested to go .....just wonder if we pelt these rotten eggs at the BODs at AGM an offense or not....to vent our frustration as the BODs are being paid by our investment in DPS..!"
